0x1D5F2Ba46077A29D5EA4A25967C452BeC58F1e2f,0.0,0,0
0x72aD60856935f7F1605481444A0886e99EB2FB2e,81.27035802466914,0,0
0x8f1eeeB81A11338674DBBD6722FC6038f556d8f5,0.0,0,0
0x9cD34446CA93be137aD7beDA6AF5957d79B83851,0.0,0,0
0x692d82E74cBff5bA5Ed08B36b4334136Fa1aF035,396.74173654476976,0,0
0x16F5bE82A44c150E8EFEB7941c4BAF0d43CCf01F,10.43531254,0,0
0x81F1De9732a385D62a5C1A33aED5A417bfd0E79A,4.26519526e-10,0,0
0xbb257625458a12374daf2AD0c91d5A215732F206,0.0,0,0
0xf069C7AAA313b619c3a675Dd6cCCfB9c8E4fb34F,0.0,0,0
0x4faF12BaAd5Df09226847266aC9cA675BDA90246,0.0,0,0
0x4Fdd996eA15efd38Ac6aa1dfd1593965e8daDDBB,0.0,0,0
0xb8b713e162C5a923E35430Ad2E4279D19699285E,26.277,0,0
0x3a61Dd9041d0930281bD9CbA6c2C1d572A563403,0.0,0,0
0xaAd6081085FF6BED7F9FF2f697c99934fBa44c61,0.0,0,0
0xff4DfD4dd879F53330f385cDC4DCa292Ba07a869,0.0,0,0
0x0eee57D2D76C60C2F70A16Aa5cFD4afc161536F6,0.12116347,0,0
0xf484C12B09CD1D962c6CDb17e62811Fa509c9577,0.0,0,0
0x5CDe5A8fC18eD8addf11E9782a0790E79a63e2e1,0.537209,0,0
0x75780eFC33fF158df4D94d65BbDd6bD457cAB938,0.0,0,0
0x492eB92bA16fe2c875C39E96F97AeaB192F66594,3.4673135602103127,0,0
0x0fd2030A3A66bD322BdDfBF9818D883722CD3d6c,0.40250511,0,0
0x163eE09DeEEA9DAB68df0Ae49F48c8E07AD54aa2,0.0,0,0
0x9557c6ead96d4a82FDCBa44e2988f968745B0C5D,0.55401662,0,0
0xaBFEAC25E065c8D1204352912312b8F98DB4BDEC,0.0,0,0
0x997ba4Cc40BB6A463E21AdCb9981FCdF64EC2e3D,0.0,0,0
0x261fED99764998d2ccAa2A0Cb9Ddd1BD30e6142C,0.0,0,0
0x8c227B0b7C5Fb768E039FA05A77Bb825Fdf65690,0.7549464498394148,0,0
0xb21f5754bC1A4FF7940cC0b099B4eCeb181a8DDF,0.0,0,0
0x6B06EB7AEf2d2515cc2385F141154Fc266057FB8,0.0,0,0
0x763444Fe5a6995CE7a81473091b05D951B31c746,0.0,0,0
0xB4f562510BFA60570df66eE23D2DCeabbb37e19e,0.0,0,0
0xbFd87B843962115b5249a4272Dd577C412e7Cc30,38.19,0,0
0xFB2092014888542b0FD52d6E88928fB780491d30,0.0,0,0
0x5A02d2A5620d9002fA440942913f087541a4A597,0.033603,0,0
0x4CaC4Ea2f26D7A1831066CF93D9E057835689ED5,0.0,0,0
0x8FFaDDfb677b874327D91546547d136a841eBFeB,0.0,0,0
0x767D222a509D107522e50161CA17FfCF0e5AA3dE,0.0,0,23408969333163395112663
0x30a70c4D68940afd8AdD4Eaaa12DbEdD716f6Ba6,0.0,0,0
0x54728fbE4c37c9DfFC186f1EF5008666d60d7c26,0.0,0,0
0x97a10cF1E3380EDC4064A3c1105F2d62aac38fBB,0.1540832,0,0
